Year,Microorganism,Country,Continent,Beta.lactamase,Group,NG_MAST,log2_azm_mic,log2_cfx_mic,log2_cip_mic,log2_cro_mic,log2_pen_mic,log2_tet_mic,%ESBL,%R,Fully susceptible,N,Non-susceptible,Number of laboratories,3GCREC,3GCRKP,AMINOGLYCOSIDES,AMINOPENICILLINS,AZM,CARBAPENEMS,CEFTAZIDIME,CFX,CIP,CRO,FLUOROQUINOLONES,GENTAMICIN,MACROLIDES,METICILLIN,PEN,PENICILLINS,PIPERACILLIN+TAZOBACTAM,TET,THIRD-GENERATION CEPHALOSPORINS,VANCOMYCIN
2014,KLEBSIELLA PNEUMONIAE,Romania,Europe,,,,,,,,,,85.7,,,98.0,,9.0,0.0,1.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,0.0
2014,KLEBSIELLA PNEUMONIAE,Sweden,Europe,,,,,,,,,,88.9,,,45.0,,12.0,0.0,1.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,0.0
2014,KLEBSIELLA PNEUMONIAE,Netherlands,Europe,,,,,,,,,,89.7,,,29.0,,15.0,0.0,1.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,0.0
2014,KLEBSIELLA PNEUMONIAE,Spain,Europe,,,,,,,,,,91.1,,,180.0,,27.0,0.0,1.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,0.0
2014,KLEBSIELLA PNEUMONIAE,Luxembourg,Europe,,,,,,,,,,91.3,,,23.0,,3.0,0.0,1.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,0.0
2014,KLEBSIELLA PNEUMONIAE,Czech Republic,Europe,,,,,,,,,,94.4,,,680.0,,41.0,0.0,1.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,0.0
2014,KLEBSIELLA PNEUMONIAE,Portugal,Europe,,,,,,,,,,95.1,,,446.0,,37.0,0.0,1.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,0.0
2014,KLEBSIELLA PNEUMONIAE,Croatia,Europe,,,,,,,,,,99.4,,,160.0,,14.0,0.0,1.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,0.0
2014,KLEBSIELLA PNEUMONIAE,Bulgaria,Europe,,,,,,,,,,100.0,,,32.0,,7.0,0.0,1.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,0.0
2014,KLEBSIELLA PNEUMONIAE,Finland,Europe,,,,,,,,,,100.0,,,14.0,,9.0,0.0,1.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,0.0
2014,KLEBSIELLA PNEUMONIAE,Lithuania,Europe,,,,,,,,,,100.0,,,81.0,,12.0,0.0,1.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,0.0
2014,KLEBSIELLA PNEUMONIAE,Latvia,Europe,,,,,,,,,,100.0,,,51.0,,4.0,0.0,1.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,0.0
2014,KLEBSIELLA PNEUMONIAE,Slovenia,Europe,,,,,,,,,,100.0,,,62.0,,9.0,0.0,1.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,0.0
2014,KLEBSIELLA PNEUMONIAE,Iceland,Europe,,,,,,,,,,,0.0,,28.0,,,0.0,0.0,1.0,0.0,,0.0,0.0,,,,1.0,0.0,0.0,0.0,,0.0,0.0,,1.0,0.0
2014,KLEBSIELLA PNEUMONIAE,Finland,Europe,,,,,,,,,,,1.4,,556.0,,,0.0,0.0,1.0,0.0,,0.0,0.0,,,,1.0,0.0,0.0,0.0,,0.0,0.0,,1.0,0.0
2014,KLEBSIELLA PNEUMONIAE,Sweden,Europe,,,,,,,,,,,1.4,,623.0,,,0.0,0.0,1.0,0.0,,0.0,0.0,,,,1.0,0.0,0.0,0.0,,0.0,0.0,,1.0,0.0
2014,KLEBSIELLA PNEUMONIAE,Netherlands,Europe,,,,,,,,,,,2.0,,867.0,,,0.0,0.0,1.0,0.0,,0.0,0.0,,,,1.0,0.0,0.0,0.0,,0.0,0.0,,1.0,0.0
2014,KLEBSIELLA PNEUMONIAE,Denmark,Europe,,,,,,,,,,,3.1,,925.0,,,0.0,0.0,1.0,0.0,,0.0,0.0,,,,1.0,0.0,0.0,0.0,,0.0,0.0,,1.0,0.0
2014,KLEBSIELLA PNEUMONIAE,United Kingdom,Europe,,,,,,,,,,,3.2,,974.0,,,0.0,0.0,1.0,0.0,,0.0,0.0,,,,1.0,0.0,0.0,0.0,,0.0,0.0,,1.0,0.0
2014,KLEBSIELLA PNEUMONIAE,Austria,Europe,,,,,,,,,,,3.4,,969.0,,,0.0,0.0,1.0,0.0,,0.0,0.0,,,,1.0,0.0,0.0,0.0,,0.0,0.0,,1.0,0.0
2014,KLEBSIELLA PNEUMONIAE,Norway,Europe,,,,,,,,,,,3.9,,744.0,,,0.0,0.0,1.0,0.0,,0.0,0.0,,,,1.0,0.0,0.0,0.0,,0.0,0.0,,1.0,0.0
2014,KLEBSIELLA PNEUMONIAE,Germany,Europe,,,,,,,,,,,5.3,,979.0,,,0.0,0.0,1.0,0.0,,0.0,0.0,,,,1.0,0.0,0.0,0.0,,0.0,0.0,,1.0,0.0
2014,KLEBSIELLA PNEUMONIAE,Ireland,Europe,,,,,,,,,,,7.3,,354.0,,,0.0,0.0,1.0,0.0,,0.0,0.0,,,,1.0,0.0,0.0,0.0,,0.0,0.0,,1.0,0.0
2014,KLEBSIELLA PNEUMONIAE,Belgium,Europe,,,,,,,,,,,7.9,,354.0,,,0.0,0.0,1.0,0.0,,0.0,0.0,,,,1.0,0.0,0.0,0.0,,0.0,0.0,,1.0,0.0
2014,KLEBSIELLA PNEUMONIAE,Spain,Europe,,,,,,,,,,,10.0,,1265.0,,,0.0,0.0,1.0,0.0,,0.0,0.0,,,,1.0,0.0,0.0,0.0,,0.0,0.0,,1.0,0.0
2014,KLEBSIELLA PNEUMONIAE,Estonia,Europe,,,,,,,,,,,11.4,,132.0,,,0.0,0.0,1.0,0.0,,0.0,0.0,,,,1.0,0.0,0.0,0.0,,0.0,0.0,,1.0,0.0
2014,KLEBSIELLA PNEUMONIAE,Cyprus,Europe,,,,,,,,,,,15.0,,80.0,,,0.0,0.0,1.0,0.0,,0.0,0.0,,,,1.0,0.0,0.0,0.0,,0.0,0.0,,1.0,0.0
2014,KLEBSIELLA PNEUMONIAE,Luxembourg,Europe,,,,,,,,,,,16.7,,66.0,,,0.0,0.0,1.0,0.0,,0.0,0.0,,,,1.0,0.0,0.0,0.0,,0.0,0.0,,1.0,0.0
2014,KLEBSIELLA PNEUMONIAE,Slovenia,Europe,,,,,,,,,,,18.9,,233.0,,,0.0,0.0,1.0,0.0,,0.0,0.0,,,,1.0,0.0,0.0,0.0,,0.0,0.0,,1.0,0.0
2014,KLEBSIELLA PNEUMONIAE,Portugal,Europe,,,,,,,,,,,23.0,,1705.0,,,0.0,0.0,1.0,0.0,,0.0,0.0,,,,1.0,0.0,0.0,0.0,,0.0,0.0,,1.0,0.0
2014,KLEBSIELLA PNEUMONIAE,France,Europe,,,,,,,,,,,23.8,,2175.0,,,0.0,0.0,1.0,0.0,,0.0,0.0,,,,1.0,0.0,0.0,0.0,,0.0,0.0,,1.0,0.0
2014,KLEBSIELLA PNEUMONIAE,Malta,Europe,,,,,,,,,,,26.7,,101.0,,,0.0,0.0,1.0,0.0,,0.0,0.0,,,,1.0,0.0,0.0,0.0,,0.0,0.0,,1.0,0.0
2014,KLEBSIELLA PNEUMONIAE,Hungary,Europe,,,,,,,,,,,28.9,,636.0,,,0.0,0.0,1.0,0.0,,0.0,0.0,,,,1.0,0.0,0.0,0.0,,0.0,0.0,,1.0,0.0
2014,KLEBSIELLA PNEUMONIAE,Croatia,Europe,,,,,,,,,,,30.9,,330.0,,,0.0,0.0,1.0,0.0,,0.0,0.0,,,,1.0,0.0,0.0,0.0,,0.0,0.0,,1.0,0.0
2014,KLEBSIELLA PNEUMONIAE,Lithuania,Europe,,,,,,,,,,,35.1,,154.0,,,0.0,0.0,1.0,0.0,,0.0,0.0,,,,1.0,0.0,0.0,0.0,,0.0,0.0,,1.0,0.0
2014,KLEBSIELLA PNEUMONIAE,Czech Republic,Europe,,,,,,,,,,,38.7,,1382.0,,,0.0,0.0,1.0,0.0,,0.0,0.0,,,,1.0,0.0,0.0,0.0,,0.0,0.0,,1.0,0.0
2014,KLEBSIELLA PNEUMONIAE,Latvia,Europe,,,,,,,,,,,41.3,,104.0,,,0.0,0.0,1.0,0.0,,0.0,0.0,,,,1.0,0.0,0.0,0.0,,0.0,0.0,,1.0,0.0
2014,KLEBSIELLA PNEUMONIAE,Bulgaria,Europe,,,,,,,,,,,41.7,,151.0,,,0.0,0.0,1.0,0.0,,0.0,0.0,,,,1.0,0.0,0.0,0.0,,0.0,0.0,,1.0,0.0
2014,KLEBSIELLA PNEUMONIAE,Italy,Europe,,,,,,,,,,,44.0,,1170.0,,,0.0,0.0,1.0,0.0,,0.0,0.0,,,,1.0,0.0,0.0,0.0,,0.0,0.0,,1.0,0.0
2014,KLEBSIELLA PNEUMONIAE,Romania,Europe,,,,,,,,,,,56.0,,248.0,,,0.0,0.0,1.0,0.0,,0.0,0.0,,,,1.0,0.0,0.0,0.0,,0.0,0.0,,1.0,0.0
2014,KLEBSIELLA PNEUMONIAE,Greece,Europe,,,,,,,,,,,56.8,,1063.0,,,0.0,0.0,1.0,0.0,,0.0,0.0,,,,1.0,0.0,0.0,0.0,,0.0,0.0,,1.0,0.0
2014,KLEBSIELLA PNEUMONIAE,Slovakia,Europe,,,,,,,,,,,63.3,,493.0,,,0.0,0.0,1.0,0.0,,0.0,0.0,,,,1.0,0.0,0.0,0.0,,0.0,0.0,,1.0,0.0
2014,KLEBSIELLA PNEUMONIAE,Finland,Europe,,,,,,,,,,,2.3,,559.0,,,0.0,0.0,1.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0
2014,KLEBSIELLA PNEUMONIAE,Sweden,Europe,,,,,,,,,,,3.3,,860.0,,,0.0,0.0,1.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0
2014,KLEBSIELLA PNEUMONIAE,Iceland,Europe,,,,,,,,,,,3.6,,28.0,,,0.0,0.0,1.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0
2014,KLEBSIELLA PNEUMONIAE,Netherlands,Europe,,,,,,,,,,,3.9,,900.0,,,0.0,0.0,1.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0
2014,KLEBSIELLA PNEUMONIAE,Norway,Europe,,,,,,,,,,,4.8,,744.0,,,0.0,0.0,1.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0
2014,KLEBSIELLA PNEUMONIAE,Denmark,Europe,,,,,,,,,,,4.9,,943.0,,,0.0,0.0,1.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0
2014,KLEBSIELLA PNEUMONIAE,Austria,Europe,,,,,,,,,,,5.5,,994.0,,,0.0,0.0,1.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0
2014,KLEBSIELLA PNEUMONIAE,United Kingdom,Europe,,,,,,,,,,,5.7,,1173.0,,,0.0,0.0,1.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0
2014,KLEBSIELLA PNEUMONIAE,Germany,Europe,,,,,,,,,,,7.1,,1006.0,,,0.0,0.0,1.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0
2014,KLEBSIELLA PNEUMONIAE,Belgium,Europe,,,,,,,,,,,10.1,,375.0,,,0.0,0.0,1.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0
2014,KLEBSIELLA PNEUMONIAE,Ireland,Europe,,,,,,,,,,,12.1,,355.0,,,0.0,0.0,1.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0
2014,KLEBSIELLA PNEUMONIAE,Spain,Europe,,,,,,,,,,,13.9,,1266.0,,,0.0,0.0,1.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0
2014,KLEBSIELLA PNEUMONIAE,Estonia,Europe,,,,,,,,,,,19.1,,136.0,,,0.0,0.0,1.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0
2014,KLEBSIELLA PNEUMONIAE,Luxembourg,Europe,,,,,,,,,,,19.7,,66.0,,,0.0,0.0,1.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0
2014,KLEBSIELLA PNEUMONIAE,Slovenia,Europe,,,,,,,,,,,20.2,,233.0,,,0.0,0.0,1.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0
2014,KLEBSIELLA PNEUMONIAE,France,Europe,,,,,,,,,,,27.8,,2191.0,,,0.0,0.0,1.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0
2014,KLEBSIELLA PNEUMONIAE,Cyprus,Europe,,,,,,,,,,,28.8,,80.0,,,0.0,0.0,1.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0
2014,KLEBSIELLA PNEUMONIAE,Malta,Europe,,,,,,,,,,,29.7,,101.0,,,0.0,0.0,1.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0
2014,KLEBSIELLA PNEUMONIAE,Portugal,Europe,,,,,,,,,,,31.3,,1706.0,,,0.0,0.0,1.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0
2014,KLEBSIELLA PNEUMONIAE,Hungary,Europe,,,,,,,,,,,32.1,,639.0,,,0.0,0.0,1.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0
2014,KLEBSIELLA PNEUMONIAE,Latvia,Europe,,,,,,,,,,,44.1,,118.0,,,0.0,0.0,1.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0
2014,KLEBSIELLA PNEUMONIAE,Italy,Europe,,,,,,,,,,,48.6,,1211.0,,,0.0,0.0,1.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0
2014,KLEBSIELLA PNEUMONIAE,Lithuania,Europe,,,,,,,,,,,48.7,,154.0,,,0.0,0.0,1.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0
2014,KLEBSIELLA PNEUMONIAE,Croatia,Europe,,,,,,,,,,,49.1,,334.0,,,0.0,0.0,1.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0
2014,KLEBSIELLA PNEUMONIAE,Czech Republic,Europe,,,,,,,,,,,50.7,,1383.0,,,0.0,0.0,1.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0
2014,KLEBSIELLA PNEUMONIAE,Greece,Europe,,,,,,,,,,,61.1,,1069.0,,,0.0,0.0,1.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0
2014,KLEBSIELLA PNEUMONIAE,Bulgaria,Europe,,,,,,,,,,,63.6,,151.0,,,0.0,0.0,1.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0
2014,KLEBSIELLA PNEUMONIAE,Romania,Europe,,,,,,,,,,,67.3,,251.0,,,0.0,0.0,1.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0
2014,KLEBSIELLA PNEUMONIAE,Slovakia,Europe,,,,,,,,,,,68.2,,494.0,,,0.0,0.0,1.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0
2014,KLEBSIELLA PNEUMONIAE,Estonia,Europe,,,,,,,,,,,0.0,,92.0,,,0.0,0.0,0.0,0.0,,1.0,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0
2014,KLEBSIELLA PNEUMONIAE,Finland,Europe,,,,,,,,,,,0.0,,583.0,,,0.0,0.0,0.0,0.0,,1.0,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0
2014,KLEBSIELLA PNEUMONIAE,Iceland,Europe,,,,,,,,,,,0.0,,25.0,,,0.0,0.0,0.0,0.0,,1.0,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0
2014,KLEBSIELLA PNEUMONIAE,Norway,Europe,,,,,,,,,,,0.0,,746.0,,,0.0,0.0,0.0,0.0,,1.0,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0
2014,KLEBSIELLA PNEUMONIAE,Sweden,Europe,,,,,,,,,,,0.0,,978.0,,,0.0,0.0,0.0,0.0,,1.0,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0
2014,KLEBSIELLA PNEUMONIAE,Czech Republic,Europe,,,,,,,,,,,0.1,,1148.0,,,0.0,0.0,0.0,0.0,,1.0,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0
2014,KLEBSIELLA PNEUMONIAE,Denmark,Europe,,,,,,,,,,,0.2,,830.0,,,0.0,0.0,0.0,0.0,,1.0,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0
2014,KLEBSIELLA PNEUMONIAE,Netherlands,Europe,,,,,,,,,,,0.2,,903.0,,,0.0,0.0,0.0,0.0,,1.0,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0
2014,KLEBSIELLA PNEUMONIAE,Belgium,Europe,,,,,,,,,,,0.5,,429.0,,,0.0,0.0,0.0,0.0,,1.0,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0
2014,KLEBSIELLA PNEUMONIAE,France,Europe,,,,,,,,,,,0.5,,2103.0,,,0.0,0.0,0.0,0.0,,1.0,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0
2014,KLEBSIELLA PNEUMONIAE,Austria,Europe,,,,,,,,,,,0.6,,971.0,,,0.0,0.0,0.0,0.0,,1.0,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0
2014,KLEBSIELLA PNEUMONIAE,Ireland,Europe,,,,,,,,,,,0.6,,353.0,,,0.0,0.0,0.0,0.0,,1.0,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0
2014,KLEBSIELLA PNEUMONIAE,Germany,Europe,,,,,,,,,,,0.7,,1006.0,,,0.0,0.0,0.0,0.0,,1.0,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0
2014,KLEBSIELLA PNEUMONIAE,United Kingdom,Europe,,,,,,,,,,,0.8,,1068.0,,,0.0,0.0,0.0,0.0,,1.0,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0
2014,KLEBSIELLA PNEUMONIAE,Croatia,Europe,,,,,,,,,,,0.9,,334.0,,,0.0,0.0,0.0,0.0,,1.0,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0
2014,KLEBSIELLA PNEUMONIAE,Slovenia,Europe,,,,,,,,,,,0.9,,233.0,,,0.0,0.0,0.0,0.0,,1.0,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0
2014,KLEBSIELLA PNEUMONIAE,Hungary,Europe,,,,,,,,,,,1.1,,621.0,,,0.0,0.0,0.0,0.0,,1.0,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0
2014,KLEBSIELLA PNEUMONIAE,Lithuania,Europe,,,,,,,,,,,1.3,,154.0,,,0.0,0.0,0.0,0.0,,1.0,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0
2014,KLEBSIELLA PNEUMONIAE,Luxembourg,Europe,,,,,,,,,,,1.5,,66.0,,,0.0,0.0,0.0,0.0,,1.0,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0
2014,KLEBSIELLA PNEUMONIAE,Latvia,Europe,,,,,,,,,,,1.7,,118.0,,,0.0,0.0,0.0,0.0,,1.0,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0
2014,KLEBSIELLA PNEUMONIAE,Portugal,Europe,,,,,,,,,,,1.8,,1701.0,,,0.0,0.0,0.0,0.0,,1.0,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0
2014,KLEBSIELLA PNEUMONIAE,Spain,Europe,,,,,,,,,,,2.3,,1266.0,,,0.0,0.0,0.0,0.0,,1.0,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0
2014,KLEBSIELLA PNEUMONIAE,Slovakia,Europe,,,,,,,,,,,2.6,,456.0,,,0.0,0.0,0.0,0.0,,1.0,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0
2014,KLEBSIELLA PNEUMONIAE,Cyprus,Europe,,,,,,,,,,,5.0,,80.0,,,0.0,0.0,0.0,0.0,,1.0,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0
2014,KLEBSIELLA PNEUMONIAE,Bulgaria,Europe,,,,,,,,,,,7.2,,139.0,,,0.0,0.0,0.0,0.0,,1.0,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0
2014,KLEBSIELLA PNEUMONIAE,Malta,Europe,,,,,,,,,,,9.9,,101.0,,,0.0,0.0,0.0,0.0,,1.0,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0
2014,KLEBSIELLA PNEUMONIAE,Romania,Europe,,,,,,,,,,,31.5,,257.0,,,0.0,0.0,0.0,0.0,,1.0,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0
2014,KLEBSIELLA PNEUMONIAE,Italy,Europe,,,,,,,,,,,32.9,,1315.0,,,0.0,0.0,0.0,0.0,,1.0,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0
2014,KLEBSIELLA PNEUMONIAE,Greece,Europe,,,,,,,,,,,62.3,,1088.0,,,0.0,0.0,0.0,0.0,,1.0,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0
2014,KLEBSIELLA PNEUMONIAE,Iceland,Europe,,,,,,,,,,,0.0,,28.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,0.0
2014,KLEBSIELLA PNEUMONIAE,Finland,Europe,,,,,,,,,,,2.4,,582.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,0.0
2014,KLEBSIELLA PNEUMONIAE,Sweden,Europe,,,,,,,,,,,4.5,,1000.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,0.0
2014,KLEBSIELLA PNEUMONIAE,Netherlands,Europe,,,,,,,,,,,5.5,,911.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,0.0
2014,KLEBSIELLA PNEUMONIAE,Norway,Europe,,,,,,,,,,,5.9,,746.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,0.0
2014,KLEBSIELLA PNEUMONIAE,Denmark,Europe,,,,,,,,,,,7.6,,925.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,0.0
2014,KLEBSIELLA PNEUMONIAE,Austria,Europe,,,,,,,,,,,8.2,,996.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,0.0
2014,KLEBSIELLA PNEUMONIAE,United Kingdom,Europe,,,,,,,,,,,9.3,,977.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,0.0
2014,KLEBSIELLA PNEUMONIAE,Ireland,Europe,,,,,,,,,,,11.6,,354.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,0.0
2014,KLEBSIELLA PNEUMONIAE,Germany,Europe,,,,,,,,,,,12.7,,1006.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,0.0
2014,KLEBSIELLA PNEUMONIAE,Belgium,Europe,,,,,,,,,,,16.3,,485.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,0.0
2014,KLEBSIELLA PNEUMONIAE,Spain,Europe,,,,,,,,,,,18.0,,1265.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,0.0
2014,KLEBSIELLA PNEUMONIAE,Estonia,Europe,,,,,,,,,,,20.7,,135.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,0.0
2014,KLEBSIELLA PNEUMONIAE,Slovenia,Europe,,,,,,,,,,,26.6,,233.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,0.0
2014,KLEBSIELLA PNEUMONIAE,France,Europe,,,,,,,,,,,29.6,,2192.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,0.0
2014,KLEBSIELLA PNEUMONIAE,Malta,Europe,,,,,,,,,,,29.7,,101.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,0.0
2014,KLEBSIELLA PNEUMONIAE,Cyprus,Europe,,,,,,,,,,,32.5,,80.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,0.0
2014,KLEBSIELLA PNEUMONIAE,Luxembourg,Europe,,,,,,,,,,,34.8,,66.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,0.0
2014,KLEBSIELLA PNEUMONIAE,Hungary,Europe,,,,,,,,,,,35.6,,644.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,0.0
