Year,Microorganism,Continent,Country,%ESBL,%R,Azithromycin,Beta.lactamase,Cefixime,Ceftriaxone,Ciprofloxacin,Fully susceptible,Group,N,NG_MAST,Non-susceptible,Number of laboratories,Penicillin,Tetracycline,azm_mic,cfx_mic,cip_mic,cro_mic,log2_azm_mic,log2_cfx_mic,log2_cip_mic,log2_cro_mic,log2_pen_mic,log2_tet_mic,pen_mic,tet_mic,3GCREC,3GCRKP,AMINOGLYCOSIDES,AMINOPENICILLINS,AZM,CARBAPENEMS,CEFTAZIDIME,CFX,CIP,CRO,FLUOROQUINOLONES,GENTAMICIN,MACROLIDES,METICILLIN,PEN,PENICILLINS,PIPERACILLIN+TAZOBACTAM,TET,THIRD-GENERATION CEPHALOSPORINS,VANCOMYCIN
2011,ESCHERICHIA COLI,Europe,Bulgaria,,60.5,,,,,,,,152.0,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,1.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0
2011,ESCHERICHIA COLI,Europe,Cyprus,,77.6,,,,,,,,134.0,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,1.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0
2011,ESCHERICHIA COLI,Europe,Croatia,,0.0,,,,,,,,983.0,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,1.0,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0
2011,ESCHERICHIA COLI,Europe,Cyprus,,0.7,,,,,,,,138.0,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,1.0,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0
2011,ESCHERICHIA COLI,Europe,Czech Republic,,0.0,,,,,,,,1675.0,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,1.0,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0
2011,ESCHERICHIA COLI,Europe,Estonia,,0.05,,,,,,,,233.0,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,1.0,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0
2011,ESCHERICHIA COLI,Europe,Finland,,0.0,,,,,,,,3020.0,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,1.0,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0
2011,ESCHERICHIA COLI,Europe,Iceland,,0.0,,,,,,,,129.0,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,1.0,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0
2011,ESCHERICHIA COLI,Europe,Latvia,,0.05,,,,,,,,131.0,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,1.0,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0
2011,ESCHERICHIA COLI,Europe,Lithuania,,0.05,,,,,,,,1.0,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,1.0,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0
2011,ESCHERICHIA COLI,Europe,Luxembourg,,0.05,,,,,,,,351.0,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,1.0,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0
2011,ESCHERICHIA COLI,Europe,Malta,,0.05,,,,,,,,219.0,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,1.0,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0
2011,ESCHERICHIA COLI,Europe,Poland,,0.1,,,,,,,,1064.0,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,1.0,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0
2011,ESCHERICHIA COLI,Europe,Romania,,0.05,,,,,,,,47.0,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,1.0,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0
2011,ESCHERICHIA COLI,Europe,Slovakia,,0.05,,,,,,,,705.0,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,1.0,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0
2011,ESCHERICHIA COLI,Europe,Austria,,0.0,,,,,,,,2712.0,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,1.0,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0
2011,ESCHERICHIA COLI,Europe,Belgium,,0.0,,,,,,,,3989.0,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,1.0,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0
2011,ESCHERICHIA COLI,Europe,Denmark,,0.0,,,,,,,,2265.0,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,1.0,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0
2011,ESCHERICHIA COLI,Europe,Ireland,,0.0,,,,,,,,2149.0,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,1.0,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0
2011,ESCHERICHIA COLI,Europe,Netherlands,,0.0,,,,,,,,4405.0,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,1.0,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0
2011,ESCHERICHIA COLI,Europe,Sweden,,0.0,,,,,,,,5949.0,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,1.0,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0
2011,ESCHERICHIA COLI,Europe,United Kingdom,,0.1,,,,,,,,4640.0,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,1.0,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0
2011,ESCHERICHIA COLI,Europe,France,,0.0,,,,,,,,8503.0,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,1.0,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0
2011,ESCHERICHIA COLI,Europe,Germany,,0.0,,,,,,,,3593.0,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,1.0,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0
2011,ESCHERICHIA COLI,Europe,Hungary,,0.1,,,,,,,,1151.0,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,1.0,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0
2011,ESCHERICHIA COLI,Europe,Norway,,0.0,,,,,,,,2588.0,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,1.0,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0
2011,ESCHERICHIA COLI,Europe,Portugal,,0.0,,,,,,,,1755.0,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,1.0,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0
2011,ESCHERICHIA COLI,Europe,Slovenia,,0.0,,,,,,,,1002.0,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,1.0,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0
2011,ESCHERICHIA COLI,Europe,Italy,,0.2,,,,,,,,1854.0,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,1.0,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0
2011,ESCHERICHIA COLI,Europe,Spain,,0.0,,,,,,,,5593.0,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,1.0,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0
2011,ESCHERICHIA COLI,Europe,Greece,,0.9,,,,,,,,1127.0,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,1.0,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0
2011,ESCHERICHIA COLI,Europe,Bulgaria,,0.05,,,,,,,,145.0,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,1.0,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0
2011,ESCHERICHIA COLI,Europe,Norway,,9.0,,,,,,,,2505.0,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,,,1.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0
2011,ESCHERICHIA COLI,Europe,Sweden,,9.5,,,,,,,,4367.0,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,,,1.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0
2011,ESCHERICHIA COLI,Europe,Estonia,,9.9,,,,,,,,312.0,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,,,1.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0
2011,ESCHERICHIA COLI,Europe,Denmark,,14.1,,,,,,,,3583.0,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,,,1.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0
2011,ESCHERICHIA COLI,Europe,Finland,,11.0,,,,,,,,3020.0,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,,,1.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0
2011,ESCHERICHIA COLI,Europe,Netherlands,,14.3,,,,,,,,4427.0,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,,,1.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0
2011,ESCHERICHIA COLI,Europe,Iceland,,14.0,,,,,,,,121.0,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,,,1.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0
2011,ESCHERICHIA COLI,Europe,Lithuania,,12.9,,,,,,,,381.0,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,,,1.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0
2011,ESCHERICHIA COLI,Europe,United Kingdom,,17.5,,,,,,,,5564.0,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,,,1.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0
2011,ESCHERICHIA COLI,Europe,France,,17.9,,,,,,,,8694.0,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,,,1.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0
2011,ESCHERICHIA COLI,Europe,Latvia,,16.8,,,,,,,,131.0,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,,,1.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0
2011,ESCHERICHIA COLI,Europe,Slovenia,,20.7,,,,,,,,1002.0,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,,,1.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0
2011,ESCHERICHIA COLI,Europe,Croatia,,20.3,,,,,,,,952.0,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,,,1.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0
2011,ESCHERICHIA COLI,Europe,Czech Republic,,23.5,,,,,,,,2682.0,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,,,1.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0
2011,ESCHERICHIA COLI,Europe,Austria,,22.3,,,,,,,,3162.0,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,,,1.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0
2011,ESCHERICHIA COLI,Europe,Germany,,23.7,,,,,,,,3636.0,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,,,1.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0
2011,ESCHERICHIA COLI,Europe,Belgium,,21.5,,,,,,,,3549.0,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,,,1.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0
2011,ESCHERICHIA COLI,Europe,Ireland,,22.9,,,,,,,,2153.0,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,,,1.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0
2011,ESCHERICHIA COLI,Europe,Poland,,27.3,,,,,,,,1141.0,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,,,1.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0
2011,ESCHERICHIA COLI,Europe,Luxembourg,,24.1,,,,,,,,353.0,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,,,1.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0
2011,ESCHERICHIA COLI,Europe,Malta,,32.0,,,,,,,,219.0,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,,,1.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0
2011,ESCHERICHIA COLI,Europe,Hungary,,31.2,,,,,,,,1213.0,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,,,1.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0
2011,ESCHERICHIA COLI,Europe,Greece,,26.6,,,,,,,,1433.0,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,,,1.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0
2011,ESCHERICHIA COLI,Europe,Romania,,28.0,,,,,,,,50.0,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,,,1.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0
2011,ESCHERICHIA COLI,Europe,Portugal,,27.2,,,,,,,,1917.0,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,,,1.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0
2011,ESCHERICHIA COLI,Europe,Spain,,34.5,,,,,,,,5597.0,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,,,1.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0
2011,ESCHERICHIA COLI,Europe,Bulgaria,,30.2,,,,,,,,179.0,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,,,1.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0
2011,ESCHERICHIA COLI,Europe,Slovakia,,41.8,,,,,,,,739.0,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,,,1.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0
2011,ESCHERICHIA COLI,Europe,Italy,,40.5,,,,,,,,1899.0,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,,,1.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0
2011,ESCHERICHIA COLI,Europe,Cyprus,,47.4,,,,,,,,137.0,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,,,1.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0
2011,KLEBSIELLA PNEUMONIAE,Europe,Iceland,,0.0,,,,,,,,24.0,,,,,,,,,,,,,,,,,,0.0,0.0,1.0,0.0,,0.0,0.0,,,,1.0,0.0,0.0,0.0,,0.0,0.0,,1.0,0.0
2011,KLEBSIELLA PNEUMONIAE,Europe,Finland,,1.2,,,,,,,,404.0,,,,,,,,,,,,,,,,,,0.0,0.0,1.0,0.0,,0.0,0.0,,,,1.0,0.0,0.0,0.0,,0.0,0.0,,1.0,0.0
2011,KLEBSIELLA PNEUMONIAE,Europe,Sweden,,0.8,,,,,,,,743.0,,,,,,,,,,,,,,,,,,0.0,0.0,1.0,0.0,,0.0,0.0,,,,1.0,0.0,0.0,0.0,,0.0,0.0,,1.0,0.0
2011,KLEBSIELLA PNEUMONIAE,Europe,Norway,,0.8,,,,,,,,374.0,,,,,,,,,,,,,,,,,,0.0,0.0,1.0,0.0,,0.0,0.0,,,,1.0,0.0,0.0,0.0,,0.0,0.0,,1.0,0.0
2011,KLEBSIELLA PNEUMONIAE,Europe,Netherlands,,4.3,,,,,,,,720.0,,,,,,,,,,,,,,,,,,0.0,0.0,1.0,0.0,,0.0,0.0,,,,1.0,0.0,0.0,0.0,,0.0,0.0,,1.0,0.0
2011,KLEBSIELLA PNEUMONIAE,Europe,Denmark,,4.9,,,,,,,,633.0,,,,,,,,,,,,,,,,,,0.0,0.0,1.0,0.0,,0.0,0.0,,,,1.0,0.0,0.0,0.0,,0.0,0.0,,1.0,0.0
2011,KLEBSIELLA PNEUMONIAE,Europe,Austria,,4.1,,,,,,,,785.0,,,,,,,,,,,,,,,,,,0.0,0.0,1.0,0.0,,0.0,0.0,,,,1.0,0.0,0.0,0.0,,0.0,0.0,,1.0,0.0
2011,KLEBSIELLA PNEUMONIAE,Europe,United Kingdom,,2.1,,,,,,,,914.0,,,,,,,,,,,,,,,,,,0.0,0.0,1.0,0.0,,0.0,0.0,,,,1.0,0.0,0.0,0.0,,0.0,0.0,,1.0,0.0
2011,KLEBSIELLA PNEUMONIAE,Europe,Germany,,6.9,,,,,,,,518.0,,,,,,,,,,,,,,,,,,0.0,0.0,1.0,0.0,,0.0,0.0,,,,1.0,0.0,0.0,0.0,,0.0,0.0,,1.0,0.0
2011,KLEBSIELLA PNEUMONIAE,Europe,Belgium,,4.9,,,,,,,,587.0,,,,,,,,,,,,,,,,,,0.0,0.0,1.0,0.0,,0.0,0.0,,,,1.0,0.0,0.0,0.0,,0.0,0.0,,1.0,0.0
2011,KLEBSIELLA PNEUMONIAE,Europe,Ireland,,3.3,,,,,,,,303.0,,,,,,,,,,,,,,,,,,0.0,0.0,1.0,0.0,,0.0,0.0,,,,1.0,0.0,0.0,0.0,,0.0,0.0,,1.0,0.0
2011,KLEBSIELLA PNEUMONIAE,Europe,Cyprus,,25.3,,,,,,,,83.0,,,,,,,,,,,,,,,,,,0.0,0.0,1.0,0.0,,0.0,0.0,,,,1.0,0.0,0.0,0.0,,0.0,0.0,,1.0,0.0
2011,KLEBSIELLA PNEUMONIAE,Europe,Estonia,,19.0,,,,,,,,42.0,,,,,,,,,,,,,,,,,,0.0,0.0,1.0,0.0,,0.0,0.0,,,,1.0,0.0,0.0,0.0,,0.0,0.0,,1.0,0.0
2011,KLEBSIELLA PNEUMONIAE,Europe,Spain,,8.3,,,,,,,,1145.0,,,,,,,,,,,,,,,,,,0.0,0.0,1.0,0.0,,0.0,0.0,,,,1.0,0.0,0.0,0.0,,0.0,0.0,,1.0,0.0
2011,KLEBSIELLA PNEUMONIAE,Europe,Slovenia,,19.8,,,,,,,,232.0,,,,,,,,,,,,,,,,,,0.0,0.0,1.0,0.0,,0.0,0.0,,,,1.0,0.0,0.0,0.0,,0.0,0.0,,1.0,0.0
2011,KLEBSIELLA PNEUMONIAE,Europe,Luxembourg,,27.1,,,,,,,,48.0,,,,,,,,,,,,,,,,,,0.0,0.0,1.0,0.0,,0.0,0.0,,,,1.0,0.0,0.0,0.0,,0.0,0.0,,1.0,0.0
2011,KLEBSIELLA PNEUMONIAE,Europe,Malta,,3.8,,,,,,,,52.0,,,,,,,,,,,,,,,,,,0.0,0.0,1.0,0.0,,0.0,0.0,,,,1.0,0.0,0.0,0.0,,0.0,0.0,,1.0,0.0
2011,KLEBSIELLA PNEUMONIAE,Europe,Portugal,,20.8,,,,,,,,614.0,,,,,,,,,,,,,,,,,,0.0,0.0,1.0,0.0,,0.0,0.0,,,,1.0,0.0,0.0,0.0,,0.0,0.0,,1.0,0.0
2011,KLEBSIELLA PNEUMONIAE,Europe,France,,19.5,,,,,,,,1647.0,,,,,,,,,,,,,,,,,,0.0,0.0,1.0,0.0,,0.0,0.0,,,,1.0,0.0,0.0,0.0,,0.0,0.0,,1.0,0.0
2011,KLEBSIELLA PNEUMONIAE,Europe,Croatia,,30.5,,,,,,,,292.0,,,,,,,,,,,,,,,,,,0.0,0.0,1.0,0.0,,0.0,0.0,,,,1.0,0.0,0.0,0.0,,0.0,0.0,,1.0,0.0
2011,KLEBSIELLA PNEUMONIAE,Europe,Hungary,,46.0,,,,,,,,417.0,,,,,,,,,,,,,,,,,,0.0,0.0,1.0,0.0,,0.0,0.0,,,,1.0,0.0,0.0,0.0,,0.0,0.0,,1.0,0.0
2011,KLEBSIELLA PNEUMONIAE,Europe,Lithuania,,43.1,,,,,,,,137.0,,,,,,,,,,,,,,,,,,0.0,0.0,1.0,0.0,,0.0,0.0,,,,1.0,0.0,0.0,0.0,,0.0,0.0,,1.0,0.0
2011,KLEBSIELLA PNEUMONIAE,Europe,Bulgaria,,45.8,,,,,,,,120.0,,,,,,,,,,,,,,,,,,0.0,0.0,1.0,0.0,,0.0,0.0,,,,1.0,0.0,0.0,0.0,,0.0,0.0,,1.0,0.0
2011,KLEBSIELLA PNEUMONIAE,Europe,Czech Republic,,36.0,,,,,,,,1283.0,,,,,,,,,,,,,,,,,,0.0,0.0,1.0,0.0,,0.0,0.0,,,,1.0,0.0,0.0,0.0,,0.0,0.0,,1.0,0.0
2011,KLEBSIELLA PNEUMONIAE,Europe,Latvia,,33.3,,,,,,,,63.0,,,,,,,,,,,,,,,,,,0.0,0.0,1.0,0.0,,0.0,0.0,,,,1.0,0.0,0.0,0.0,,0.0,0.0,,1.0,0.0
2011,KLEBSIELLA PNEUMONIAE,Europe,Italy,,32.9,,,,,,,,566.0,,,,,,,,,,,,,,,,,,0.0,0.0,1.0,0.0,,0.0,0.0,,,,1.0,0.0,0.0,0.0,,0.0,0.0,,1.0,0.0
2011,KLEBSIELLA PNEUMONIAE,Europe,Romania,,30.0,,,,,,,,10.0,,,,,,,,,,,,,,,,,,0.0,0.0,1.0,0.0,,0.0,0.0,,,,1.0,0.0,0.0,0.0,,0.0,0.0,,1.0,0.0
2011,KLEBSIELLA PNEUMONIAE,Europe,Poland,,37.1,,,,,,,,259.0,,,,,,,,,,,,,,,,,,0.0,0.0,1.0,0.0,,0.0,0.0,,,,1.0,0.0,0.0,0.0,,0.0,0.0,,1.0,0.0
2011,KLEBSIELLA PNEUMONIAE,Europe,Greece,,64.1,,,,,,,,1630.0,,,,,,,,,,,,,,,,,,0.0,0.0,1.0,0.0,,0.0,0.0,,,,1.0,0.0,0.0,0.0,,0.0,0.0,,1.0,0.0
2011,KLEBSIELLA PNEUMONIAE,Europe,Slovakia,,62.4,,,,,,,,465.0,,,,,,,,,,,,,,,,,,0.0,0.0,1.0,0.0,,0.0,0.0,,,,1.0,0.0,0.0,0.0,,0.0,0.0,,1.0,0.0
2011,KLEBSIELLA PNEUMONIAE,Europe,Iceland,,7.7,,,,,,,,26.0,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,0.0
2011,KLEBSIELLA PNEUMONIAE,Europe,Finland,,2.5,,,,,,,,404.0,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,0.0
2011,KLEBSIELLA PNEUMONIAE,Europe,Sweden,,2.1,,,,,,,,934.0,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,0.0
2011,KLEBSIELLA PNEUMONIAE,Europe,Norway,,2.9,,,,,,,,421.0,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,0.0
2011,KLEBSIELLA PNEUMONIAE,Europe,Netherlands,,8.1,,,,,,,,720.0,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,0.0
2011,KLEBSIELLA PNEUMONIAE,Europe,Austria,,13.3,,,,,,,,795.0,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,0.0
2011,KLEBSIELLA PNEUMONIAE,Europe,Denmark,,11.1,,,,,,,,637.0,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,0.0
2011,KLEBSIELLA PNEUMONIAE,Europe,United Kingdom,,5.3,,,,,,,,935.0,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,0.0
2011,KLEBSIELLA PNEUMONIAE,Europe,Belgium,,13.6,,,,,,,,668.0,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,0.0
2011,KLEBSIELLA PNEUMONIAE,Europe,Germany,,12.5,,,,,,,,519.0,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,0.0
2011,KLEBSIELLA PNEUMONIAE,Europe,Ireland,,7.6,,,,,,,,304.0,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,0.0
2011,KLEBSIELLA PNEUMONIAE,Europe,Spain,,13.4,,,,,,,,1145.0,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,0.0
2011,KLEBSIELLA PNEUMONIAE,Europe,Estonia,,39.5,,,,,,,,43.0,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,0.0
2011,KLEBSIELLA PNEUMONIAE,Europe,Malta,,13.5,,,,,,,,52.0,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,0.0
2011,KLEBSIELLA PNEUMONIAE,Europe,France,,25.3,,,,,,,,1654.0,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,0.0
2011,KLEBSIELLA PNEUMONIAE,Europe,Slovenia,,30.2,,,,,,,,232.0,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,0.0
2011,KLEBSIELLA PNEUMONIAE,Europe,Cyprus,,41.0,,,,,,,,83.0,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,0.0
2011,KLEBSIELLA PNEUMONIAE,Europe,Luxembourg,,35.4,,,,,,,,48.0,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,0.0
