Year,Microorganism,Country,%R,N,Fully susceptible,%ESBL,Non-susceptible,Number of laboratories,3GCREC,3GCRKP,AMINOGLYCOSIDES,AMINOPENICILLINS,CARBAPENEMS,CEFTAZIDIME,FLUOROQUINOLONES,GENTAMICIN,MACROLIDES,METICILLIN,PENICILLINS,PIPERACILLIN+TAZOBACTAM,THIRD-GENERATION CEPHALOSPORINS,VANCOMYCIN
2010,STREPTOCOCCUS PNEUMONIAE,Ireland,,290,,,15.5,,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2010,STREPTOCOCCUS PNEUMONIAE,Bulgaria,,20,,,25.0,,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2010,STREPTOCOCCUS PNEUMONIAE,Finland,,607,,,27.5,,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2010,STREPTOCOCCUS PNEUMONIAE,Portugal,,156,,,21.8,,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2010,STREPTOCOCCUS PNEUMONIAE,Belgium,,1797,,,24.8,,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2010,STREPTOCOCCUS PNEUMONIAE,Italy,,297,,,28.9,,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2010,STREPTOCOCCUS PNEUMONIAE,Lithuania,,35,,,0.0,,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2010,STREPTOCOCCUS PNEUMONIAE,Luxembourg,,50,,,18.0,,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2010,STREPTOCOCCUS PNEUMONIAE,Spain,,862,,,26.7,,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2010,STREPTOCOCCUS PNEUMONIAE,Cyprus,,11,,,54.5,,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2010,STREPTOCOCCUS PNEUMONIAE,France,,1127,,,30.0,,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2010,STREPTOCOCCUS PNEUMONIAE,Poland,,71,,,39.4,,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2010,STREPTOCOCCUS PNEUMONIAE,Croatia,,101,,,28.7,,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2010,STREPTOCOCCUS PNEUMONIAE,Romania,,11,,,36.4,,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2010,STREPTOCOCCUS PNEUMONIAE,Malta,,11,,,18.2,,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2011,STREPTOCOCCUS PNEUMONIAE,Latvia,,46,,,0.0,,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2011,STREPTOCOCCUS PNEUMONIAE,Estonia,,45,,,2.2,,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2011,STREPTOCOCCUS PNEUMONIAE,Norway,,570,,,4.2,,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2011,STREPTOCOCCUS PNEUMONIAE,Denmark,,896,,,5.1,,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2011,STREPTOCOCCUS PNEUMONIAE,Netherlands,,1200,,,4.5,,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2011,STREPTOCOCCUS PNEUMONIAE,Sweden,,1143,,,5.3,,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2011,STREPTOCOCCUS PNEUMONIAE,United Kingdom,,1263,,,5.9,,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2011,STREPTOCOCCUS PNEUMONIAE,Czech Republic,,316,,,3.5,,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2011,STREPTOCOCCUS PNEUMONIAE,Austria,,373,,,11.5,,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2011,STREPTOCOCCUS PNEUMONIAE,Slovenia,,251,,,24.3,,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2011,STREPTOCOCCUS PNEUMONIAE,Germany,,353,,,7.9,,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2011,STREPTOCOCCUS PNEUMONIAE,Hungary,,129,,,14.7,,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2011,STREPTOCOCCUS PNEUMONIAE,Iceland,,32,,,21.9,,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2011,STREPTOCOCCUS PNEUMONIAE,Slovakia,,25,,,12.0,,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2011,STREPTOCOCCUS PNEUMONIAE,Ireland,,310,,,18.4,,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2011,STREPTOCOCCUS PNEUMONIAE,Bulgaria,,30,,,13.3,,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2011,STREPTOCOCCUS PNEUMONIAE,Finland,,638,,,24.5,,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2011,STREPTOCOCCUS PNEUMONIAE,Portugal,,417,,,14.9,,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2011,STREPTOCOCCUS PNEUMONIAE,Belgium,,1829,,,26.0,,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2011,STREPTOCOCCUS PNEUMONIAE,Italy,,266,,,27.4,,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2011,STREPTOCOCCUS PNEUMONIAE,Lithuania,,41,,,26.8,,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2011,STREPTOCOCCUS PNEUMONIAE,Luxembourg,,52,,,15.4,,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2011,STREPTOCOCCUS PNEUMONIAE,Spain,,746,,,24.8,,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2011,STREPTOCOCCUS PNEUMONIAE,Cyprus,,12,,,25.0,,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2011,STREPTOCOCCUS PNEUMONIAE,France,,1413,,,26.0,,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2011,STREPTOCOCCUS PNEUMONIAE,Poland,,135,,,26.7,,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2011,STREPTOCOCCUS PNEUMONIAE,Croatia,,123,,,23.6,,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2011,STREPTOCOCCUS PNEUMONIAE,Romania,,18,,,44.4,,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2012,STREPTOCOCCUS PNEUMONIAE,Latvia,,64,,,4.7,,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2012,STREPTOCOCCUS PNEUMONIAE,Estonia,,52,,,5.8,,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2012,STREPTOCOCCUS PNEUMONIAE,Norway,,533,,,5.3,,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2012,STREPTOCOCCUS PNEUMONIAE,Denmark,,867,,,6.0,,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2012,STREPTOCOCCUS PNEUMONIAE,Netherlands,,1153,,,4.4,,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2012,STREPTOCOCCUS PNEUMONIAE,Sweden,,947,,,4.9,,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2012,STREPTOCOCCUS PNEUMONIAE,United Kingdom,,1114,,,6.8,,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2012,STREPTOCOCCUS PNEUMONIAE,Czech Republic,,274,,,7.7,,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2012,STREPTOCOCCUS PNEUMONIAE,Austria,,319,,,17.9,,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2012,STREPTOCOCCUS PNEUMONIAE,Slovenia,,250,,,21.2,,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2012,STREPTOCOCCUS PNEUMONIAE,Germany,,324,,,7.4,,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2012,STREPTOCOCCUS PNEUMONIAE,Hungary,,147,,,19.7,,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2012,STREPTOCOCCUS PNEUMONIAE,Iceland,,27,,,7.4,,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2012,STREPTOCOCCUS PNEUMONIAE,Slovakia,,22,,,27.3,,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2012,STREPTOCOCCUS PNEUMONIAE,Ireland,,307,,,16.9,,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2012,STREPTOCOCCUS PNEUMONIAE,Bulgaria,,20,,,20.0,,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2012,STREPTOCOCCUS PNEUMONIAE,Finland,,586,,,22.0,,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2012,STREPTOCOCCUS PNEUMONIAE,Portugal,,308,,,18.5,,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2012,STREPTOCOCCUS PNEUMONIAE,Belgium,,1662,,,25.4,,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2012,STREPTOCOCCUS PNEUMONIAE,Italy,,243,,,34.2,,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2012,STREPTOCOCCUS PNEUMONIAE,Lithuania,,35,,,25.7,,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2012,STREPTOCOCCUS PNEUMONIAE,Luxembourg,,38,,,15.8,,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2012,STREPTOCOCCUS PNEUMONIAE,Spain,,579,,,26.4,,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2012,STREPTOCOCCUS PNEUMONIAE,France,,824,,,28.9,,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2012,STREPTOCOCCUS PNEUMONIAE,Poland,,110,,,27.3,,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2012,STREPTOCOCCUS PNEUMONIAE,Croatia,,77,,,10.4,,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2012,STREPTOCOCCUS PNEUMONIAE,Romania,,43,,,39.5,,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2012,STREPTOCOCCUS PNEUMONIAE,Malta,,18,,,50.0,,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2013,STREPTOCOCCUS PNEUMONIAE,Latvia,,66,,,1.5,,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2013,STREPTOCOCCUS PNEUMONIAE,Estonia,,59,,,3.4,,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2013,STREPTOCOCCUS PNEUMONIAE,Norway,,499,,,4.4,,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2013,STREPTOCOCCUS PNEUMONIAE,Denmark,,789,,,4.8,,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2013,STREPTOCOCCUS PNEUMONIAE,Netherlands,,1155,,,4.8,,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2013,STREPTOCOCCUS PNEUMONIAE,Sweden,,1164,,,6.5,,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2013,STREPTOCOCCUS PNEUMONIAE,United Kingdom,,935,,,7.5,,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2013,STREPTOCOCCUS PNEUMONIAE,Czech Republic,,333,,,8.7,,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2013,STREPTOCOCCUS PNEUMONIAE,Austria,,421,,,10.2,,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2013,STREPTOCOCCUS PNEUMONIAE,Slovenia,,279,,,10.4,,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2013,STREPTOCOCCUS PNEUMONIAE,Germany,,477,,,10.7,,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2013,STREPTOCOCCUS PNEUMONIAE,Hungary,,139,,,14.4,,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2013,STREPTOCOCCUS PNEUMONIAE,Iceland,,18,,,16.7,,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2013,STREPTOCOCCUS PNEUMONIAE,Slovakia,,29,,,17.2,,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2013,STREPTOCOCCUS PNEUMONIAE,Ireland,,305,,,18.0,,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2013,STREPTOCOCCUS PNEUMONIAE,Bulgaria,,27,,,18.5,,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2013,STREPTOCOCCUS PNEUMONIAE,Finland,,650,,,18.6,,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2013,STREPTOCOCCUS PNEUMONIAE,Portugal,,496,,,20.6,,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2013,STREPTOCOCCUS PNEUMONIAE,Belgium,,1574,,,22.9,,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2013,STREPTOCOCCUS PNEUMONIAE,Italy,,394,,,24.6,,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2013,STREPTOCOCCUS PNEUMONIAE,Lithuania,,56,,,25.0,,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2013,STREPTOCOCCUS PNEUMONIAE,Luxembourg,,48,,,25.0,,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2013,STREPTOCOCCUS PNEUMONIAE,Spain,,560,,,25.7,,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2013,STREPTOCOCCUS PNEUMONIAE,Cyprus,,15,,,26.7,,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2013,STREPTOCOCCUS PNEUMONIAE,France,,919,,,29.8,,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2013,STREPTOCOCCUS PNEUMONIAE,Poland,,142,,,31.7,,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2013,STREPTOCOCCUS PNEUMONIAE,Croatia,,116,,,32.8,,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2013,STREPTOCOCCUS PNEUMONIAE,Romania,,42,,,38.1,,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2010,STREPTOCOCCUS PNEUMONIAE,Netherlands,,753,,,2.0,,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2010,STREPTOCOCCUS PNEUMONIAE,Estonia,,64,,,1.6,,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2010,STREPTOCOCCUS PNEUMONIAE,Belgium,,1797,,,0.4,,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2010,STREPTOCOCCUS PNEUMONIAE,Austria,,351,,,4.0,,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2010,STREPTOCOCCUS PNEUMONIAE,Czech Republic,,288,,,4.9,,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2010,STREPTOCOCCUS PNEUMONIAE,Norway,,575,,,3.7,,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2010,STREPTOCOCCUS PNEUMONIAE,United Kingdom,,1336,,,3.1,,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2010,STREPTOCOCCUS PNEUMONIAE,Hungary,,140,,,15.0,,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2010,STREPTOCOCCUS PNEUMONIAE,Denmark,,954,,,3.6,,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2010,STREPTOCOCCUS PNEUMONIAE,Sweden,,960,,,3.8,,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2010,STREPTOCOCCUS PNEUMONIAE,Germany,,354,,,3.7,,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2010,STREPTOCOCCUS PNEUMONIAE,Portugal,,156,,,14.7,,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2010,STREPTOCOCCUS PNEUMONIAE,Slovenia,,232,,,15.5,,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2010,STREPTOCOCCUS PNEUMONIAE,Latvia,,37,,,5.4,,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2010,STREPTOCOCCUS PNEUMONIAE,Finland,,611,,,14.2,,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2010,STREPTOCOCCUS PNEUMONIAE,Italy,,229,,,9.2,,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2010,STREPTOCOCCUS PNEUMONIAE,Luxembourg,,50,,,12.0,,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2010,STREPTOCOCCUS PNEUMONIAE,Iceland,,37,,,5.4,,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2010,STREPTOCOCCUS PNEUMONIAE,Ireland,,310,,,18.1,,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2010,STREPTOCOCCUS PNEUMONIAE,Bulgaria,,22,,,18.2,,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2010,STREPTOCOCCUS PNEUMONIAE,France,,1127,,,27.6,,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2010,STREPTOCOCCUS PNEUMONIAE,Lithuania,,39,,,12.8,,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2010,STREPTOCOCCUS PNEUMONIAE,Romania,,13,,,30.8,,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2010,STREPTOCOCCUS PNEUMONIAE,Croatia,,102,,,22.5,,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2010,STREPTOCOCCUS PNEUMONIAE,Spain,,862,,,29.8,,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2010,STREPTOCOCCUS PNEUMONIAE,Poland,,75,,,24.0,,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2010,STREPTOCOCCUS PNEUMONIAE,Cyprus,,12,,,41.7,,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2011,STREPTOCOCCUS PNEUMONIAE,Netherlands,,1067,,,1.1,,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2011,STREPTOCOCCUS PNEUMONIAE,Estonia,,51,,,2.0,,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2011,STREPTOCOCCUS PNEUMONIAE,Belgium,,1829,,,0.8,,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2011,STREPTOCOCCUS PNEUMONIAE,Austria,,405,,,3.0,,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2011,STREPTOCOCCUS PNEUMONIAE,Czech Republic,,316,,,3.8,,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2011,STREPTOCOCCUS PNEUMONIAE,Norway,,619,,,3.4,,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2011,STREPTOCOCCUS PNEUMONIAE,United Kingdom,,1324,,,5.4,,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2011,STREPTOCOCCUS PNEUMONIAE,Hungary,,139,,,11.5,,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2011,STREPTOCOCCUS PNEUMONIAE,Denmark,,896,,,4.8,,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2011,STREPTOCOCCUS PNEUMONIAE,Sweden,,1193,,,4.1,,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2011,STREPTOCOCCUS PNEUMONIAE,Germany,,347,,,1.7,,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2011,STREPTOCOCCUS PNEUMONIAE,Portugal,,439,,,10.5,,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2011,STREPTOCOCCUS PNEUMONIAE,Slovenia,,253,,,12.3,,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2011,STREPTOCOCCUS PNEUMONIAE,Slovakia,,26,,,7.7,,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2011,STREPTOCOCCUS PNEUMONIAE,Latvia,,40,,,12.5,,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2011,STREPTOCOCCUS PNEUMONIAE,Finland,,634,,,12.9,,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2011,STREPTOCOCCUS PNEUMONIAE,Italy,,174,,,6.9,,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2011,STREPTOCOCCUS PNEUMONIAE,Luxembourg,,50,,,8.0,,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2011,STREPTOCOCCUS PNEUMONIAE,Iceland,,32,,,9.4,,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2011,STREPTOCOCCUS PNEUMONIAE,Ireland,,324,,,19.4,,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2011,STREPTOCOCCUS PNEUMONIAE,Bulgaria,,33,,,21.2,,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2011,STREPTOCOCCUS PNEUMONIAE,France,,1413,,,23.8,,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2011,STREPTOCOCCUS PNEUMONIAE,Lithuania,,48,,,18.8,,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2011,STREPTOCOCCUS PNEUMONIAE,Romania,,36,,,61.1,,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2011,STREPTOCOCCUS PNEUMONIAE,Croatia,,125,,,18.4,,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2011,STREPTOCOCCUS PNEUMONIAE,Spain,,736,,,30.2,,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2011,STREPTOCOCCUS PNEUMONIAE,Poland,,165,,,18.2,,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2011,STREPTOCOCCUS PNEUMONIAE,Cyprus,,12,,,25.0,,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2011,STREPTOCOCCUS PNEUMONIAE,Malta,,10,,,50.0,,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2012,STREPTOCOCCUS PNEUMONIAE,Netherlands,,1063,,,1.5,,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2012,STREPTOCOCCUS PNEUMONIAE,Estonia,,53,,,0.0,,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2012,STREPTOCOCCUS PNEUMONIAE,Belgium,,1658,,,1.5,,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2012,STREPTOCOCCUS PNEUMONIAE,Austria,,291,,,5.2,,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2012,STREPTOCOCCUS PNEUMONIAE,Czech Republic,,274,,,2.9,,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2012,STREPTOCOCCUS PNEUMONIAE,Norway,,576,,,5.9,,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2012,STREPTOCOCCUS PNEUMONIAE,United Kingdom,,1153,,,4.9,,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2012,STREPTOCOCCUS PNEUMONIAE,Hungary,,160,,,10.0,,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2012,STREPTOCOCCUS PNEUMONIAE,Denmark,,867,,,5.1,,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2012,STREPTOCOCCUS PNEUMONIAE,Sweden,,1030,,,5.0,,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2012,STREPTOCOCCUS PNEUMONIAE,Germany,,310,,,5.2,,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2012,STREPTOCOCCUS PNEUMONIAE,Portugal,,299,,,8.4,,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2012,STREPTOCOCCUS PNEUMONIAE,Slovenia,,251,,,10.0,,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2012,STREPTOCOCCUS PNEUMONIAE,Slovakia,,20,,,5.0,,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2012,STREPTOCOCCUS PNEUMONIAE,Latvia,,64,,,6.3,,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2012,STREPTOCOCCUS PNEUMONIAE,Finland,,553,,,17.0,,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2012,STREPTOCOCCUS PNEUMONIAE,Italy,,141,,,12.1,,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2012,STREPTOCOCCUS PNEUMONIAE,Luxembourg,,31,,,3.2,,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2012,STREPTOCOCCUS PNEUMONIAE,Iceland,,27,,,3.7,,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2012,STREPTOCOCCUS PNEUMONIAE,Ireland,,319,,,19.1,,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2012,STREPTOCOCCUS PNEUMONIAE,Bulgaria,,21,,,28.6,,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2012,STREPTOCOCCUS PNEUMONIAE,France,,824,,,23.4,,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2012,STREPTOCOCCUS PNEUMONIAE,Lithuania,,37,,,16.2,,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2012,STREPTOCOCCUS PNEUMONIAE,Romania,,44,,,38.6,,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2012,STREPTOCOCCUS PNEUMONIAE,Croatia,,97,,,22.7,,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2012,STREPTOCOCCUS PNEUMONIAE,Spain,,604,,,27.0,,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2012,STREPTOCOCCUS PNEUMONIAE,Poland,,121,,,23.2,,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2012,STREPTOCOCCUS PNEUMONIAE,Malta,,18,,,38.9,,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2013,STREPTOCOCCUS PNEUMONIAE,Netherlands,,1032,,,1.1,,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2013,STREPTOCOCCUS PNEUMONIAE,Estonia,,78,,,1.3,,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2013,STREPTOCOCCUS PNEUMONIAE,Belgium,,1536,,,1.7,,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2013,STREPTOCOCCUS PNEUMONIAE,Austria,,385,,,2.1,,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2013,STREPTOCOCCUS PNEUMONIAE,Czech Republic,,333,,,2.1,,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2013,STREPTOCOCCUS PNEUMONIAE,Norway,,549,,,3.3,,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2013,STREPTOCOCCUS PNEUMONIAE,United Kingdom,,1207,,,4.9,,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2013,STREPTOCOCCUS PNEUMONIAE,Hungary,,154,,,5.8,,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2013,STREPTOCOCCUS PNEUMONIAE,Denmark,,789,,,6.6,,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2013,STREPTOCOCCUS PNEUMONIAE,Sweden,,696,,,6.8,,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2013,STREPTOCOCCUS PNEUMONIAE,Germany,,471,,,7.0,,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2013,STREPTOCOCCUS PNEUMONIAE,Portugal,,475,,,7.6,,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2013,STREPTOCOCCUS PNEUMONIAE,Slovenia,,279,,,7.9,,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2013,STREPTOCOCCUS PNEUMONIAE,Slovakia,,28,,,10.7,,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2013,STREPTOCOCCUS PNEUMONIAE,Latvia,,67,,,11.9,,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2013,STREPTOCOCCUS PNEUMONIAE,Finland,,597,,,14.1,,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2013,STREPTOCOCCUS PNEUMONIAE,Italy,,268,,,14.6,,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2013,STREPTOCOCCUS PNEUMONIAE,Luxembourg,,43,,,16.3,,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2013,STREPTOCOCCUS PNEUMONIAE,Iceland,,18,,,16.7,,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2013,STREPTOCOCCUS PNEUMONIAE,Ireland,,310,,,20.3,,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2013,STREPTOCOCCUS PNEUMONIAE,Bulgaria,,28,,,21.4,,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2013,STREPTOCOCCUS PNEUMONIAE,France,,919,,,22.4,,0,0,0,0,0,0,0,0,0,0,1,0,0,0
